1	43
2	19
2	87
3	18
3	49
3	82
4	51
4	63
5	23
5	46
5	79
6	70
6	98
7	28
7	47
8	17
8	27
9	33
9	50
10	40
10	52
10	63
11	30
11	60
12	91
13	23
13	89
14	28
14	43
15	23
15	99
16	19
16	24
17	88
18	100
20	76
20	80
21	68
21	75
22	100
22	101
23	68
24	72
25	69
25	101
26	34
26	90
29	37
29	87
30	80
31	56
31	92
32	45
32	89
33	75
34	42
35	36
35	86
36	70
37	81
38	54
39	57
39	93
40	58
40	92
40	95
41	67
41	73
42	66
44	96
44	98
46	65
47	76
48	49
48	57
50	78
50	84
51	77
52	53
53	61
54	61
55	65
55	99
56	93
58	94
59	85
59	99
60	96
62	64
62	97
64	90
65	81
65	94
71	77
71	88
72	91
73	74
74	86
79	81
83	84
85	95
97	98
98	99
