1	11
1	51
2	18
2	53
3	36
3	46
4	57
4	64
5	24
5	80
6	11
6	70
7	35
7	48
8	43
8	63
9	71
10	33
10	61
12	25
12	29
13	21
13	44
14	19
14	80
15	78
15	86
16	39
16	60
17	37
17	75
18	69
19	64
20	58
20	63
21	50
22	79
22	82
23	27
23	86
24	82
25	59
26	41
26	43
27	49
28	31
28	47
29	46
30	49
30	68
31	64
32	67
32	84
33	37
33	72
33	83
34	77
35	73
36	42
36	49
36	52
38	84
40	48
40	85
42	76
43	77
44	55
45	51
46	57
46	68
46	81
47	49
50	70
52	66
53	81
54	69
54	71
56	61
56	76
57	58
59	70
60	83
62	65
62	74
66	75
67	72
73	78
74	85
