1	2
2	3
3	4
4	5
5	6
6	7
7	8
7	27
7	29
7	115
8	9
9	10
9	220
9	221
10	11
10	185
10	222
11	12
11	185
11	186
11	265
12	13
13	14
13	152
13	154
14	15
15	16
15	19
15	85
15	86
15	152
15	154
15	155
16	17
16	256
17	18
18	19
18	109
18	110
18	193
18	194
19	20
19	134
20	21
20	195
20	196
21	22
21	49
21	138
21	227
21	228
22	23
23	24
24	25
26	27
28	80
28	301
29	30
30	31
31	32
32	33
32	56
32	57
33	34
34	35
34	287
34	288
35	36
36	37
36	261
36	262
37	38
38	39
38	79
38	291
39	40
40	41
40	145
40	146
40	291
41	42
41	105
41	146
41	172
42	43
43	44
43	254
43	255
44	45
45	46
46	47
46	69
46	70
47	48
48	49
50	51
51	52
52	53
53	54
54	55
55	56
57	58
58	59
58	186
58	222
58	264
58	287
59	60
59	151
59	290
60	61
60	151
60	152
60	186
60	187
61	62
62	63
63	64
64	65
64	83
64	84
65	66
65	67
65	256
66	67
67	68
67	83
67	106
67	107
67	191
67	255
68	69
70	71
70	75
71	72
73	74
73	251
73	252
74	75
76	77
77	78
78	79
78	258
78	259
80	134
81	82
81	106
81	147
81	148
81	291
82	83
83	189
84	85
86	87
87	88
88	89
88	247
88	248
89	90
90	91
91	92
92	93
92	124
92	126
92	244
92	269
92	284
92	289
93	94
94	95
94	126
95	96
95	127
96	97
97	98
99	100
100	101
101	102
102	103
103	104
104	105
107	108
107	224
108	109
110	111
111	112
111	157
112	113
113	114
114	129
114	131
114	160
114	161
115	116
116	117
117	118
117	218
117	219
118	119
119	120
120	121
121	122
121	182
121	183
121	242
121	243
122	123
123	124
124	270
124	289
125	130
127	128
128	129
130	153
131	132
132	133
133	134
134	135
135	136
136	137
136	196
136	197
137	138
139	140
140	141
141	142
142	143
143	144
144	145
146	147
148	149
149	150
150	151
151	187
152	186
153	292
155	156
156	157
157	158
157	250
158	159
159	160
161	162
162	163
163	164
164	165
165	166
166	167
167	168
168	169
169	170
170	171
172	173
173	174
174	175
174	176
175	177
176	177
176	252
176	253
178	179
179	180
180	181
181	182
183	184
184	185
185	286
187	188
188	189
190	223
190	292
191	192
192	193
194	195
197	198
198	199
199	200
200	201
201	202
202	203
203	204
204	205
205	206
206	207
207	293
208	209
209	210
210	211
211	212
212	213
213	214
213	235
213	236
214	215
214	238
214	239
215	216
216	217
217	218
219	220
221	222
222	290
223	284
224	225
225	226
226	227
228	229
229	230
230	231
231	232
232	233
234	235
235	238
236	237
237	239
237	240
240	241
241	242
243	244
244	245
244	285
245	246
246	247
246	267
246	268
248	249
249	250
253	254
257	258
257	294
259	260
260	261
262	263
263	264
265	266
266	267
268	269
270	271
271	272
272	273
273	274
274	275
276	277
277	278
278	279
279	280
280	281
281	282
282	283
283	288
285	286
288	295
295	296
296	297
297	298
298	299
299	300
