1	12
1	17
2	154
3	77
3	130
4	7
4	77
4	185
4	209
5	48
5	162
6	75
6	111
7	21
7	78
7	103
7	139
7	143
8	46
8	83
8	187
9	38
9	83
10	131
10	142
11	71
11	73
12	143
12	144
12	174
13	28
13	57
14	101
14	119
15	16
15	32
16	207
17	94
17	153
17	172
18	43
18	105
19	24
19	50
20	39
20	49
21	139
22	33
22	34
22	66
22	84
22	153
22	191
23	171
23	214
24	35
25	181
25	190
26	90
26	101
27	65
27	149
28	98
29	82
29	103
30	118
30	156
31	67
31	196
32	42
33	66
33	116
33	142
33	199
34	153
34	182
34	196
35	52
36	164
36	165
37	104
37	109
38	117
39	138
40	129
40	161
40	162
40	206
41	113
42	81
43	143
44	108
45	65
45	80
45	131
45	202
46	141
47	79
47	189
48	50
48	76
48	82
48	209
49	96
50	60
50	80
50	82
51	65
51	204
52	62
52	168
52	216
53	187
53	200
54	93
54	200
55	56
55	99
56	158
57	134
58	82
58	134
58	142
58	177
59	197
59	198
60	208
61	66
61	143
62	150
63	95
63	175
64	121
64	203
65	177
66	77
67	97
67	115
67	117
68	97
68	194
69	98
69	179
70	141
70	179
72	88
72	162
73	85
73	91
74	97
74	98
74	178
74	179
75	117
76	103
78	211
79	120
80	102
80	189
81	150
82	184
83	145
83	167
84	115
85	123
86	107
86	122
87	173
88	139
88	152
88	212
89	135
89	164
90	203
91	93
92	121
92	194
94	148
94	151
94	174
95	115
95	142
95	178
96	169
97	198
98	145
99	155
100	169
102	168
103	146
103	185
103	209
104	133
106	132
107	190
108	110
109	125
109	126
109	165
110	135
111	200
112	157
112	193
113	193
114	147
114	215
115	117
115	142
115	182
116	142
118	183
120	136
123	147
124	138
124	179
125	159
126	188
127	158
127	176
128	170
129	216
130	139
132	180
133	157
136	137
137	154
139	152
140	151
140	199
142	166
142	184
142	191
144	185
146	214
148	181
149	176
153	192
155	156
159	162
159	188
159	211
160	162
160	210
161	188
163	186
166	215
167	202
170	183
171	198
172	197
173	174
175	201
180	208
185	192
186	195
195	198
200	201
204	205
205	206
209	210
212	213
