1	28
1	46
2	31
2	33
3	48
3	79
4	22
5	30
5	83
6	75
7	10
7	53
8	12
8	61
9	18
9	58
10	29
10	52
11	35
11	50
12	44
13	74
14	53
14	58
15	74
16	55
16	61
17	36
17	47
18	43
19	23
19	70
20	38
20	83
21	44
21	52
22	49
23	32
24	26
24	84
25	33
25	65
26	68
26	82
27	51
27	78
28	49
28	73
29	38
29	59
29	70
30	47
32	46
34	35
34	39
36	77
37	64
37	78
39	45
39	46
39	49
40	45
40	80
41	42
42	55
43	71
45	46
45	51
48	63
49	74
54	82
56	72
56	75
57	62
57	80
59	62
60	72
60	79
62	69
63	66
64	81
65	77
66	68
67	81
69	76
76	84
77	79
