1	27
1	128
2	3
2	124
3	19
4	93
4	97
5	84
5	125
6	11
6	120
7	135
7	144
8	10
8	26
8	63
8	76
9	150
10	108
11	25
11	35
11	42
11	79
11	95
11	118
11	121
12	97
12	114
13	21
13	51
13	55
13	56
13	57
13	80
13	87
13	119
14	32
14	89
15	85
15	90
16	93
16	138
17	59
17	67
18	121
18	126
19	62
20	62
20	143
21	50
22	98
22	100
23	30
23	123
24	55
24	134
25	49
26	63
26	81
27	64
28	29
28	132
29	78
30	107
31	60
31	70
32	139
33	127
33	134
34	98
34	99
35	145
36	37
36	73
37	82
38	69
38	92
39	105
39	115
40	135
40	145
41	71
42	144
43	140
44	45
44	88
45	102
46	75
46	133
47	78
47	137
48	106
49	96
50	112
51	55
51	142
52	53
52	142
52	149
53	58
54	80
54	145
55	69
56	69
57	86
57	94
57	131
58	101
59	74
60	123
61	77
61	148
62	106
63	134
64	100
65	85
65	112
66	70
66	84
67	136
68	102
68	122
69	91
69	129
69	133
69	140
70	75
70	126
71	124
72	83
72	105
73	106
74	108
76	113
77	106
79	113
79	127
79	129
81	132
82	83
86	87
87	141
87	146
88	107
89	143
90	130
91	131
92	123
94	111
95	130
96	141
99	101
103	122
104	115
106	120
106	125
109	137
110	148
111	118
114	150
116	136
116	147
117	145
117	146
119	138
123	134
128	149
139	144
142	149
