4	79
6	84
10	153
11	124
11	189
12	84
12	122
13	49
13	84
14	84
14	122
14	124
16	21
16	25
16	27
16	28
16	29
16	31
16	34
16	36
16	37
16	39
16	53
16	57
16	58
16	64
16	70
16	72
16	84
16	85
16	86
16	88
16	89
16	92
16	95
16	98
16	104
16	106
16	110
16	112
16	114
16	116
16	121
16	124
16	134
16	136
16	139
16	145
16	151
16	153
16	154
16	156
16	157
16	164
16	174
16	183
16	197
21	23
21	86
21	122
21	126
21	154
21	174
21	189
22	124
23	27
23	28
23	33
23	34
23	35
23	53
23	57
23	58
23	80
23	84
23	85
23	86
23	104
23	106
23	110
23	116
23	121
23	124
23	134
23	151
23	153
23	154
23	156
23	157
23	177
23	191
25	137
26	124
27	84
27	124
27	126
27	154
27	157
27	184
28	84
28	116
28	124
28	126
28	153
28	154
28	169
28	187
28	201
29	116
30	124
30	134
34	49
34	84
34	124
34	126
35	84
35	85
35	184
37	86
37	154
38	53
38	57
38	124
38	154
39	124
42	84
42	106
42	124
42	134
42	154
45	124
46	154
46	156
48	124
49	57
49	58
49	64
49	69
49	72
49	84
49	86
49	88
49	104
49	106
49	110
49	116
49	124
49	131
49	134
49	136
49	137
49	145
49	151
49	154
49	155
49	157
49	174
49	197
50	84
50	104
50	106
50	110
50	124
50	154
50	184
51	58
51	121
51	124
51	154
53	60
53	84
53	106
53	116
53	124
53	154
53	164
55	57
55	58
55	86
55	106
55	124
55	134
55	153
55	154
56	124
57	84
57	92
57	122
57	123
57	134
57	154
57	157
57	166
57	174
57	184
57	191
57	192
58	84
58	107
58	116
58	122
58	124
58	127
58	156
58	174
58	184
58	189
61	106
61	124
61	139
61	147
64	106
64	122
64	124
68	154
69	84
69	122
69	124
69	154
69	189
70	84
72	124
72	154
77	124
79	124
79	154
84	85
84	86
84	88
84	91
84	95
84	98
84	101
84	104
84	105
84	106
84	107
84	110
84	112
84	116
84	121
84	122
84	123
84	124
84	126
84	127
84	134
84	136
84	137
84	145
84	146
84	151
84	153
84	154
84	156
84	157
84	171
84	174
84	183
84	184
84	186
84	187
84	189
85	124
85	154
85	184
86	106
86	124
86	126
86	145
86	153
86	154
86	184
86	187
87	124
88	124
88	126
88	136
88	154
88	157
89	154
92	122
92	124
93	116
93	124
93	187
95	124
98	124
103	124
104	106
104	110
104	124
104	126
104	154
104	174
104	189
105	124
106	107
106	116
106	121
106	122
106	124
106	126
106	134
106	149
106	154
106	164
106	174
106	178
106	184
106	187
106	189
107	121
107	124
110	126
110	154
110	156
110	174
110	184
110	187
110	189
112	124
113	124
115	124
116	124
116	127
116	134
116	151
116	154
121	124
121	153
121	154
121	156
121	176
122	124
122	134
122	151
122	153
122	154
122	178
123	124
123	153
124	126
124	127
124	134
124	136
124	137
124	143
124	145
124	149
124	152
124	153
124	154
124	156
124	162
124	164
124	165
124	166
124	167
124	169
124	171
124	174
124	176
124	178
124	180
124	183
124	184
124	187
124	189
124	190
124	191
124	192
124	197
126	134
126	151
126	153
126	154
126	156
126	175
131	189
134	145
134	189
136	157
137	153
139	154
145	153
145	154
149	154
149	183
151	154
151	184
151	189
153	157
153	167
153	174
153	192
153	200
154	156
154	157
154	158
154	165
154	176
154	179
154	183
154	184
154	189
154	199
156	177
156	198
174	184
174	187
174	189
186	189
