1	49
2	124
11	49
12	16
16	23
16	28
16	36
16	42
16	49
16	50
16	55
16	57
16	61
16	71
16	84
16	86
16	99
16	104
16	107
16	110
16	113
16	121
16	122
16	124
16	126
16	144
16	145
16	147
16	149
16	153
16	154
16	165
16	172
16	176
16	183
16	184
16	185
16	189
23	49
23	55
23	121
23	126
23	149
23	154
28	42
28	55
28	57
28	58
28	71
28	124
28	126
28	144
42	86
42	106
42	134
49	50
49	51
49	53
49	55
49	57
49	58
49	75
49	104
49	106
49	110
49	116
49	121
49	124
49	134
49	135
49	137
49	144
49	145
49	147
49	149
49	154
49	165
49	187
49	189
50	55
50	57
50	121
50	126
50	153
51	55
51	126
51	134
53	57
53	58
53	61
53	104
53	115
53	116
53	121
53	122
53	126
53	137
53	144
53	154
53	184
55	57
55	58
55	61
55	84
55	86
55	104
55	106
55	107
55	116
55	122
55	124
55	126
55	134
55	145
55	149
55	153
55	154
55	163
55	183
55	184
55	185
55	187
55	189
57	107
57	121
57	126
57	149
57	154
57	189
58	121
58	122
58	126
58	134
58	149
61	121
69	121
69	126
69	154
69	184
79	126
79	149
84	126
84	154
86	121
86	122
86	124
86	126
86	137
86	154
92	126
104	121
106	121
106	126
106	154
107	121
110	116
110	126
110	189
116	153
121	126
121	129
121	134
121	149
121	153
121	154
121	184
121	187
121	189
122	126
122	127
122	149
122	185
124	134
124	137
124	154
124	184
126	127
126	134
126	137
126	145
126	154
126	156
126	160
126	163
126	187
126	189
134	185
145	149
145	153
145	154
149	184
149	189
154	174
154	189
163	184
