12	16
12	55
12	121
16	40
16	55
16	57
16	61
16	67
16	88
16	116
16	122
16	149
16	172
23	49
23	88
23	121
27	187
28	53
34	84
42	121
49	55
49	57
49	88
49	121
49	189
50	55
50	57
50	172
50	187
51	57
51	69
51	84
51	106
51	122
51	134
51	154
53	57
53	121
53	129
53	139
53	154
55	57
55	61
55	69
55	84
55	104
55	106
55	107
55	110
55	122
55	124
55	127
55	134
55	147
55	153
55	154
55	184
55	187
57	84
57	88
57	107
57	121
57	154
57	157
57	184
57	187
58	154
61	153
65	122
69	88
69	104
69	154
79	149
84	88
84	122
86	107
86	154
88	106
88	153
88	154
88	157
88	187
88	189
104	121
107	121
107	174
121	127
121	137
121	153
121	154
121	163
121	183
121	184
122	154
127	129
127	153
129	154
149	189
154	183
154	189
