12	69
12	116
12	134
16	42
16	69
16	116
16	122
16	143
16	145
16	164
16	174
16	189
23	51
23	69
23	116
28	58
28	69
28	103
28	116
28	189
42	51
42	116
49	69
49	116
49	122
49	164
50	69
50	116
50	122
50	154
50	187
51	57
51	110
51	122
51	189
53	69
53	116
55	69
55	110
55	116
57	69
57	116
57	122
57	164
58	116
58	122
61	69
61	116
69	86
69	121
69	122
69	124
69	126
69	127
69	145
69	149
69	153
69	164
69	174
69	183
69	184
69	187
69	189
75	116
76	122
77	122
84	106
84	116
84	122
84	164
86	134
86	149
103	116
104	116
104	122
104	191
106	122
106	134
106	164
107	122
107	153
107	191
110	116
116	121
116	124
116	126
116	127
116	129
116	134
116	137
116	145
116	151
116	152
116	154
116	156
116	166
116	174
116	183
116	187
116	189
118	122
121	122
122	124
122	137
122	152
122	183
122	184
122	187
122	189
122	190
122	191
124	164
124	189
126	143
126	164
129	164
129	174
134	149
145	191
153	164
153	174
153	189
154	164
156	174
164	187
189	191
