42	53
42	121
42	153
42	187
42	189
49	189
50	187
53	61
53	187
55	187
55	189
58	119
58	127
58	189
61	189
69	189
83	187
83	189
84	157
84	189
85	189
86	189
88	189
104	189
106	189
110	184
110	189
119	124
119	187
119	189
121	187
121	189
122	184
122	189
126	187
126	189
134	189
137	189
145	189
149	187
149	189
153	189
154	189
187	189
187	191
189	191
