14	53
14	154
16	23
16	53
16	84
16	111
16	121
16	142
16	155
16	156
16	189
21	53
21	189
21	191
23	33
23	36
23	37
23	38
23	42
23	45
23	49
23	53
23	55
23	56
23	57
23	58
23	61
23	69
23	72
23	78
23	79
23	84
23	85
23	88
23	90
23	92
23	106
23	107
23	108
23	110
23	111
23	114
23	116
23	121
23	122
23	124
23	126
23	127
23	129
23	134
23	135
23	137
23	145
23	149
23	151
23	154
23	155
23	156
23	157
23	163
23	168
23	172
23	183
23	184
28	53
28	57
28	84
30	134
34	84
42	107
44	85
44	154
49	53
49	57
49	189
50	53
50	57
50	58
50	84
50	119
50	121
50	145
51	174
53	55
53	57
53	58
53	69
53	84
53	99
53	107
53	110
53	121
53	122
53	124
53	134
53	137
53	145
53	153
53	184
53	187
53	189
55	154
55	189
57	84
57	85
57	107
57	134
57	156
57	183
57	184
57	189
69	84
69	121
69	154
69	183
69	189
84	85
84	86
84	104
84	106
84	107
84	110
84	116
84	122
84	124
84	127
84	129
84	149
84	154
84	157
84	163
84	172
84	183
84	189
85	156
85	189
86	121
86	137
86	189
88	157
88	171
88	189
92	154
101	106
101	121
104	189
106	121
106	189
107	189
108	153
110	121
110	127
110	189
111	189
116	189
119	153
119	189
121	124
121	134
121	154
121	156
121	174
121	189
122	154
122	189
123	189
124	154
124	189
126	142
126	154
126	189
127	134
127	184
134	189
137	154
137	183
145	189
147	154
149	154
149	187
154	171
154	189
174	189
179	189
183	189
184	189
187	189
