7	124
12	124
16	57
16	124
23	124
28	124
32	124
42	124
43	124
49	57
49	106
49	122
49	124
49	145
50	124
51	124
53	124
55	124
57	187
59	124
59	149
62	124
65	124
67	116
68	124
70	124
71	116
75	124
83	149
84	124
84	157
86	124
89	124
92	124
101	124
104	124
107	124
113	116
115	124
116	124
121	124
122	124
123	124
124	126
124	127
124	129
124	134
124	135
124	137
124	142
124	145
124	149
124	153
124	154
124	157
124	164
124	172
124	174
124	178
124	179
124	180
124	183
124	184
124	187
124	189
124	191
